recv_time_ms,node,topic,latency_ms
1764453232666,lt-26,sensors/test/environment,41
1764453232668,lt-35,sensors/test/environment,41
1764453232673,lt-9,sensors/test/environment,41
1764453232676,lt-18,sensors/test/environment,41
1764453232677,lt-27,sensors/test/environment,42
1764453232677,lt-0,sensors/test/environment,41
1764453232678,lt-44,sensors/test/environment,41
1764453232683,lt-10,sensors/test/environment,41
1764453232683,lt-36,sensors/test/environment,41
1764453232684,lt-1,sensors/test/environment,41
1764453232685,lt-19,sensors/test/environment,41
1764453232687,lt-45,sensors/test/environment,41
1764453232689,lt-28,sensors/test/environment,41
1764453232690,lt-37,sensors/test/environment,41
1764453232695,lt-11,sensors/test/environment,41
1764453232696,lt-2,sensors/test/environment,41
1764453232698,lt-20,sensors/test/environment,42
1764453232698,lt-46,sensors/test/environment,42
1764453232699,lt-29,sensors/test/environment,41
1764453232702,lt-38,sensors/test/environment,42
1764453232702,lt-3,sensors/test/environment,41
1764453232706,lt-12,sensors/test/environment,41
1764453232709,lt-21,sensors/test/environment,42
1764453232709,lt-47,sensors/test/environment,42
1764453232710,lt-30,sensors/test/environment,42
1764453232711,lt-39,sensors/test/environment,41
1764453232715,lt-4,sensors/test/environment,41
1764453232715,lt-13,sensors/test/environment,41
1764453232718,lt-48,sensors/test/environment,42
1764453232718,lt-22,sensors/test/environment,42
1764453232723,lt-40,sensors/test/environment,41
1764453232723,lt-31,sensors/test/environment,41
1764453232724,lt-14,sensors/test/environment,41
1764453232726,lt-5,sensors/test/environment,42
1764453232728,lt-49,sensors/test/environment,42
1764453232728,lt-23,sensors/test/environment,41
1764453232731,lt-32,sensors/test/environment,42
1764453232736,lt-15,sensors/test/environment,41
1764453232736,lt-6,sensors/test/environment,42
1764453232738,lt-41,sensors/test/environment,42
1764453232739,lt-24,sensors/test/environment,42
1764453232740,lt-33,sensors/test/environment,41
1764453232745,lt-7,sensors/test/environment,41
1764453232747,lt-16,sensors/test/environment,41
1764453232748,lt-25,sensors/test/environment,41
1764453232748,lt-42,sensors/test/environment,41
1764453232752,lt-34,sensors/test/environment,41
1764453232755,lt-17,sensors/test/environment,41
1764453232757,lt-43,sensors/test/environment,42
1764453232758,lt-26,sensors/test/environment,42
1764453232759,lt-8,sensors/test/environment,43
1764453232761,lt-35,sensors/test/environment,43
1764453232764,lt-9,sensors/test/environment,41
1764453232767,lt-18,sensors/test/environment,40
1764453232767,lt-27,sensors/test/environment,41
1764453232769,lt-0,sensors/test/environment,42
1764453232769,lt-44,sensors/test/environment,41
1764453232774,lt-36,sensors/test/environment,41
1764453232775,lt-10,sensors/test/environment,42
1764453232779,lt-19,sensors/test/environment,44
1764453232779,lt-1,sensors/test/environment,45
1764453232779,lt-45,sensors/test/environment,42
1764453232781,lt-28,sensors/test/environment,42
1764453232781,lt-37,sensors/test/environment,41
1764453232788,lt-11,sensors/test/environment,43
1764453232788,lt-2,sensors/test/environment,41
1764453232788,lt-46,sensors/test/environment,41
1764453232790,lt-20,sensors/test/environment,43
1764453232790,lt-29,sensors/test/environment,41
1764453232793,lt-38,sensors/test/environment,41
1764453232793,lt-3,sensors/test/environment,41
1764453232798,lt-12,sensors/test/environment,42
1764453232800,lt-30,sensors/test/environment,41
1764453232801,lt-21,sensors/test/environment,42
1764453232801,lt-47,sensors/test/environment,40
1764453232802,lt-39,sensors/test/environment,41
1764453232806,lt-4,sensors/test/environment,41
1764453232808,lt-13,sensors/test/environment,41
1764453232809,lt-22,sensors/test/environment,40
1764453232810,lt-48,sensors/test/environment,42
1764453232814,lt-31,sensors/test/environment,41
1764453232814,lt-40,sensors/test/environment,41
1764453232815,lt-14,sensors/test/environment,41
1764453232817,lt-5,sensors/test/environment,40
1764453232820,lt-23,sensors/test/environment,42
1764453232820,lt-49,sensors/test/environment,42
1764453232822,lt-32,sensors/test/environment,42
1764453232827,lt-6,sensors/test/environment,41
1764453232828,lt-15,sensors/test/environment,42
1764453232831,lt-33,sensors/test/environment,41
1764453232832,lt-24,sensors/test/environment,44
1764453232832,lt-41,sensors/test/environment,44
1764453232836,lt-7,sensors/test/environment,41
1764453232839,lt-16,sensors/test/environment,42
1764453232840,lt-42,sensors/test/environment,42
1764453232840,lt-25,sensors/test/environment,42
1764453232843,lt-34,sensors/test/environment,41
1764453232846,lt-17,sensors/test/environment,41
1764453232848,lt-43,sensors/test/environment,41
1764453232849,lt-8,sensors/test/environment,41
1764453232849,lt-26,sensors/test/environment,41
1764453232850,lt-35,sensors/test/environment,41
1764453232855,lt-9,sensors/test/environment,40
1764453232858,lt-27,sensors/test/environment,41
1764453232858,lt-18,sensors/test/environment,41
1764453232862,lt-44,sensors/test/environment,43
1764453232862,lt-0,sensors/test/environment,44
1764453232865,lt-10,sensors/test/environment,40
1764453232865,lt-36,sensors/test/environment,40
1764453232869,lt-19,sensors/test/environment,42
1764453232869,lt-1,sensors/test/environment,42
1764453232869,lt-45,sensors/test/environment,41
1764453232871,lt-28,sensors/test/environment,40
1764453232872,lt-37,sensors/test/environment,41
1764453232878,lt-11,sensors/test/environment,41
1764453232879,lt-2,sensors/test/environment,41
1764453232881,lt-29,sensors/test/environment,40
1764453232882,lt-20,sensors/test/environment,42
1764453232882,lt-46,sensors/test/environment,42
1764453232884,lt-3,sensors/test/environment,41
1764453232884,lt-38,sensors/test/environment,41
1764453232888,lt-12,sensors/test/environment,41
1764453232892,lt-21,sensors/test/environment,42
1764453232892,lt-30,sensors/test/environment,42
1764453232894,lt-47,sensors/test/environment,43
1764453232894,lt-39,sensors/test/environment,42
1764453232897,lt-4,sensors/test/environment,41
1764453232899,lt-13,sensors/test/environment,41
1764453232900,lt-22,sensors/test/environment,41
1764453232901,lt-48,sensors/test/environment,42
1764453232905,lt-40,sensors/test/environment,41
1764453232906,lt-31,sensors/test/environment,42
1764453232907,lt-14,sensors/test/environment,42
1764453232908,lt-5,sensors/test/environment,41
1764453232910,lt-23,sensors/test/environment,40
1764453232911,lt-49,sensors/test/environment,41
1764453232913,lt-32,sensors/test/environment,41
1764453232918,lt-15,sensors/test/environment,41
1764453232919,lt-6,sensors/test/environment,42
1764453232922,lt-41,sensors/test/environment,41
1764453232922,lt-24,sensors/test/environment,41
1764453232923,lt-33,sensors/test/environment,41
1764453232927,lt-7,sensors/test/environment,41
1764453232930,lt-16,sensors/test/environment,41
1764453232931,lt-42,sensors/test/environment,41
1764453232931,lt-25,sensors/test/environment,41
1764453232935,lt-34,sensors/test/environment,41
1764453232937,lt-17,sensors/test/environment,41
1764453232938,lt-43,sensors/test/environment,41
1764453232940,lt-26,sensors/test/environment,41
1764453232940,lt-8,sensors/test/environment,41
1764453232941,lt-35,sensors/test/environment,41
1764453232946,lt-9,sensors/test/environment,41
1764453232949,lt-27,sensors/test/environment,41
1764453232950,lt-18,sensors/test/environment,41
1764453232952,lt-0,sensors/test/environment,41
1764453232953,lt-44,sensors/test/environment,42
1764453232956,lt-36,sensors/test/environment,41
1764453232956,lt-10,sensors/test/environment,41
1764453232959,lt-1,sensors/test/environment,40
1764453232959,lt-19,sensors/test/environment,41
1764453232960,lt-45,sensors/test/environment,41
1764453232962,lt-28,sensors/test/environment,41
1764453232963,lt-37,sensors/test/environment,41
1764453232969,lt-11,sensors/test/environment,41
1764453232970,lt-2,sensors/test/environment,41
1764453232972,lt-46,sensors/test/environment,41
1764453232972,lt-20,sensors/test/environment,41
1764453232973,lt-29,sensors/test/environment,41
1764453232975,lt-38,sensors/test/environment,41
1764453232976,lt-3,sensors/test/environment,42
1764453232979,lt-12,sensors/test/environment,41
1764453232982,lt-21,sensors/test/environment,41
1764453232982,lt-30,sensors/test/environment,41
1764453232983,lt-47,sensors/test/environment,40
1764453232985,lt-39,sensors/test/environment,40
1764453232988,lt-4,sensors/test/environment,41
1764453232990,lt-13,sensors/test/environment,41
1764453232991,lt-48,sensors/test/environment,40
1764453232991,lt-22,sensors/test/environment,41
1764453232997,lt-31,sensors/test/environment,42
1764453232997,lt-40,sensors/test/environment,42
1764453232998,lt-14,sensors/test/environment,41
1764453233003,lt-5,sensors/test/environment,45
1764453233003,lt-23,sensors/test/environment,43
1764453233004,lt-49,sensors/test/environment,43
1764453233006,lt-32,sensors/test/environment,43
1764453233010,lt-15,sensors/test/environment,42
1764453233010,lt-6,sensors/test/environment,42
1764453233013,lt-41,sensors/test/environment,41
1764453233014,lt-24,sensors/test/environment,42
1764453233014,lt-33,sensors/test/environment,41
1764453233018,lt-7,sensors/test/environment,41
1764453233021,lt-16,sensors/test/environment,41
1764453233022,lt-25,sensors/test/environment,41
1764453233022,lt-42,sensors/test/environment,41
1764453233028,lt-34,sensors/test/environment,43
1764453233028,lt-17,sensors/test/environment,41
1764453233029,lt-43,sensors/test/environment,41
1764453233031,lt-8,sensors/test/environment,41
1764453233031,lt-26,sensors/test/environment,41
1764453233032,lt-35,sensors/test/environment,41
1764453233038,lt-9,sensors/test/environment,41
1764453233041,lt-18,sensors/test/environment,41
1764453233044,lt-27,sensors/test/environment,41
1764453233044,lt-44,sensors/test/environment,41
1764453233045,lt-0,sensors/test/environment,41
1764453233047,lt-10,sensors/test/environment,41
1764453233048,lt-36,sensors/test/environment,42
1764453233050,lt-1,sensors/test/environment,41
1764453233051,lt-45,sensors/test/environment,41
1764453233052,lt-19,sensors/test/environment,42
1764453233053,lt-28,sensors/test/environment,41
1764453233054,lt-37,sensors/test/environment,41
1764453233060,lt-11,sensors/test/environment,40
1764453233061,lt-2,sensors/test/environment,41
1764453233063,lt-20,sensors/test/environment,41
1764453233063,lt-46,sensors/test/environment,41
1764453233064,lt-29,sensors/test/environment,41
1764453233066,lt-3,sensors/test/environment,41
1764453233066,lt-38,sensors/test/environment,41
1764453233070,lt-12,sensors/test/environment,41
1764453233073,lt-21,sensors/test/environment,40
1764453233073,lt-30,sensors/test/environment,41
1764453233074,lt-47,sensors/test/environment,41
1764453233076,lt-39,sensors/test/environment,41
1764453233079,lt-4,sensors/test/environment,41
1764453233081,lt-13,sensors/test/environment,41
1764453233082,lt-48,sensors/test/environment,41
1764453233082,lt-22,sensors/test/environment,41
1764453233087,lt-40,sensors/test/environment,41
1764453233089,lt-31,sensors/test/environment,42
1764453233089,lt-14,sensors/test/environment,41
1764453233094,lt-5,sensors/test/environment,41
1764453233095,lt-23,sensors/test/environment,40
1764453233096,lt-49,sensors/test/environment,41
1764453233097,lt-32,sensors/test/environment,41
1764453233100,lt-15,sensors/test/environment,41
1764453233101,lt-6,sensors/test/environment,41
1764453233104,lt-41,sensors/test/environment,41
1764453233105,lt-24,sensors/test/environment,41
1764453233105,lt-33,sensors/test/environment,41
1764453233109,lt-7,sensors/test/environment,41
1764453233112,lt-16,sensors/test/environment,41
1764453233114,lt-42,sensors/test/environment,42
1764453233114,lt-25,sensors/test/environment,42
1764453233118,lt-34,sensors/test/environment,41
1764453233119,lt-17,sensors/test/environment,41
1764453233120,lt-43,sensors/test/environment,41
1764453233122,lt-8,sensors/test/environment,41
1764453233122,lt-26,sensors/test/environment,41
1764453233123,lt-35,sensors/test/environment,41
1764453233129,lt-9,sensors/test/environment,41
1764453233133,lt-18,sensors/test/environment,42
1764453233135,lt-44,sensors/test/environment,41
1764453233135,lt-27,sensors/test/environment,41
1764453233136,lt-0,sensors/test/environment,41
1764453233139,lt-36,sensors/test/environment,41
1764453233139,lt-10,sensors/test/environment,42
1764453233141,lt-1,sensors/test/environment,41
1764453233142,lt-45,sensors/test/environment,41
1764453233145,lt-19,sensors/test/environment,43
1764453233145,lt-28,sensors/test/environment,42
1764453233146,lt-37,sensors/test/environment,42
1764453233151,lt-11,sensors/test/environment,41
1764453233152,lt-2,sensors/test/environment,41
1764453233154,lt-46,sensors/test/environment,41
1764453233156,lt-20,sensors/test/environment,43
1764453233156,lt-29,sensors/test/environment,42
1764453233158,lt-3,sensors/test/environment,42
1764453233158,lt-38,sensors/test/environment,42
1764453233161,lt-12,sensors/test/environment,41
1764453233164,lt-30,sensors/test/environment,40
1764453233165,lt-21,sensors/test/environment,42
1764453233166,lt-47,sensors/test/environment,40
1764453233168,lt-39,sensors/test/environment,41
1764453233170,lt-4,sensors/test/environment,41
1764453233173,lt-13,sensors/test/environment,41
1764453233173,lt-22,sensors/test/environment,41
1764453233174,lt-48,sensors/test/environment,41
1764453233178,lt-40,sensors/test/environment,41
1764453233180,lt-14,sensors/test/environment,41
1764453233183,lt-31,sensors/test/environment,44
1764453233185,lt-5,sensors/test/environment,41
1764453233188,lt-23,sensors/test/environment,42
1764453233188,lt-49,sensors/test/environment,41
1764453233189,lt-32,sensors/test/environment,42
1764453233191,lt-15,sensors/test/environment,41
1764453233193,lt-6,sensors/test/environment,42
1764453233196,lt-33,sensors/test/environment,40
